Fördernehmer,ID,Type,Ressourcenadresse,Titel,Language,Date,Creator,Contributor
LAS Salzburg,o:szd.522,Postcard,https://gams.uni-graz.at/o:szd.522,"Paul Camill Tyndall an Stefan Zweig, 1914-04-11, SZ-SAM/AK.230",de,11.04.1914,"Tyndall, Paul Camill",
LAS Salzburg,o:szd.523,Postcard,https://gams.uni-graz.at/o:szd.523,"Unidentified an Stefan Zweig, 1907-06-26, SZ-SAM/AK.231",de,26.06.1907,Unbekannt,
LAS Salzburg,o:szd.524,Postcard,https://gams.uni-graz.at/o:szd.524,"Unidentified an Stefan Zweig, , SZ-SAM/AK.232",de,,Unbekannt,
LAS Salzburg,o:szd.525,Postcard,https://gams.uni-graz.at/o:szd.525,"Unidentified an Stefan Zweig, 1933-04-17, SZ-SAM/AK.233",de,17.04.1933,Unbekannt,
LAS Salzburg,o:szd.526,Postcard,https://gams.uni-graz.at/o:szd.526,"Dora Hohlfeld an Stefan Zweig, 1913-12-27, SZ-SAM/AK.234",de,27.12.1913,"Hohlfeld, Dora",
LAS Salzburg,o:szd.527,Postcard,https://gams.uni-graz.at/o:szd.527,"Unidentified an Stefan Zweig, 1906-03-20, SZ-SAM/AK.235",de,20.03.1906,Unbekannt,
LAS Salzburg,o:szd.528,Postcard,https://gams.uni-graz.at/o:szd.528,"Hermann Ungar an Stefan Zweig, 1914-12-19, SZ-SAM/AK.236",de,19.12.1914,"Ungar, Hermann",
LAS Salzburg,o:szd.529,Postcard,https://gams.uni-graz.at/o:szd.529,"Aloys Wach an Stefan Zweig, 1923-01-19, SZ-SAM/AK.237",de,19.01.1923,"Wach, Aloys",
LAS Salzburg,o:szd.530,Postcard,https://gams.uni-graz.at/o:szd.530,"Martha Walden an Stefan Zweig, 1925-09-07, SZ-SAM/AK.238",de,07.09.1925,"Walden, Martha",
LAS Salzburg,o:szd.531,Postcard,https://gams.uni-graz.at/o:szd.531,"Wilhelm Walther an Stefan Zweig, 1913-04-08, SZ-SAM/AK.239",de,08.04.1913,"Walther, Wilhelm",
LAS Salzburg,o:szd.532,Postcard,https://gams.uni-graz.at/o:szd.532,"Armand Brody an Stefan Zweig, 1907-03-05, SZ-SAM/AK.24",de,05.03.1907,"Brody, Armand",
LAS Salzburg,o:szd.533,Postcard,https://gams.uni-graz.at/o:szd.533,"Wilhelm Walther an Stefan Zweig, 1913-04-23, SZ-SAM/AK.240",de,23.04.1913,"Walther, Wilhelm",
LAS Salzburg,o:szd.534,Postcard,https://gams.uni-graz.at/o:szd.534,"Louise Wandel an Stefan Zweig, 1926-09-20, SZ-SAM/AK.241",de,20.09.1926,"Wandel, Louise",
LAS Salzburg,o:szd.535,Postcard,https://gams.uni-graz.at/o:szd.535,"Otto Weddigen an Stefan Zweig, 1909-09-23, SZ-SAM/AK.242",de,23.09.1909,"Weddigen, Otto",
LAS Salzburg,o:szd.536,Postcard,https://gams.uni-graz.at/o:szd.536,"Oskar Wiener an Stefan Zweig, 1905-11-12, SZ-SAM/AK.244",de,12.11.1905,"Wiener, Oskar",
LAS Salzburg,o:szd.537,Postcard,https://gams.uni-graz.at/o:szd.537,"Leopold Winkler an Stefan Zweig, 1923-11-26, SZ-SAM/AK.245",de,26.11.1923,"Winkler, Leopold",
LAS Salzburg,o:szd.538,Postcard,https://gams.uni-graz.at/o:szd.538,"Alfred von Winterstein an Stefan Zweig, 1911-12-11, SZ-SAM/AK.246",de,11.12.1911,"Winterstein, Alfred von",
LAS Salzburg,o:szd.539,Postcard,https://gams.uni-graz.at/o:szd.539,"Alfred von Winterstein an Stefan Zweig, 1917-08-23, SZ-SAM/AK.247",de,23.08.1917,"Winterstein, Alfred von",
LAS Salzburg,o:szd.540,Postcard,https://gams.uni-graz.at/o:szd.540,"Gabriel Wolf an Stefan Zweig, 1930-03-30, SZ-SAM/AK.249",de,30.03.1930,"Wolf, Gabriel",
LAS Salzburg,o:szd.541,Postcard,https://gams.uni-graz.at/o:szd.541,"Armand Brody an Stefan Zweig, 1907-04-18, SZ-SAM/AK.25",de,18.04.1907,"Brody, Armand",
LAS Salzburg,o:szd.542,Postcard,https://gams.uni-graz.at/o:szd.542,"Bözsi Wolff an Stefan Zweig, 1930-08-28, SZ-SAM/AK.250",de,28.08.1930,"Wolff, Bözsi",
LAS Salzburg,o:szd.543,Postcard,https://gams.uni-graz.at/o:szd.543,"Otto Zarek an Stefan Zweig, 1921-06-20, SZ-SAM/AK.251",de,20.06.1921,"Zarek, Otto",
LAS Salzburg,o:szd.544,Postcard,https://gams.uni-graz.at/o:szd.544,"Paul Zech an Stefan Zweig, 1915-10-05, SZ-SAM/AK.252",de,05.10.1915,"Zech, Paul",
LAS Salzburg,o:szd.545,Postcard,https://gams.uni-graz.at/o:szd.545,"Paul Zifferer an Stefan Zweig, 1921-05-04, SZ-SAM/AK.253",de,04.05.1921,"Zifferer, Paul",
LAS Salzburg,o:szd.546,Postcard,https://gams.uni-graz.at/o:szd.546,"Paul Zifferer an Stefan Zweig, 1924-07-29, SZ-SAM/AK.254",de,29.07.1924,"Zifferer, Paul",
LAS Salzburg,o:szd.547,Postcard,https://gams.uni-graz.at/o:szd.547,"Arnold Zweig an Stefan Zweig, 1932-03-28, SZ-SAM/AK.255",de,28.03.1932,"Zweig, Arnold",
LAS Salzburg,o:szd.548,Postcard,https://gams.uni-graz.at/o:szd.548,"Arnold Zweig an Stefan Zweig, 1932-08-16, SZ-SAM/AK.256",de,16.08.1932,"Zweig, Arnold",
LAS Salzburg,o:szd.549,Postcard,https://gams.uni-graz.at/o:szd.549,"Armand Brody an Stefan Zweig, 1907-02-09, SZ-SAM/AK.257",de,09.02.1907,"Brody, Armand",
LAS Salzburg,o:szd.550,Postcard,https://gams.uni-graz.at/o:szd.550,"Stephanus Fabijanović an Stefan Zweig, 1926-09-24, SZ-SAM/AK.258",de,24.09.1926,"Fabijanović, Stephanus",
LAS Salzburg,o:szd.551,Postcard,https://gams.uni-graz.at/o:szd.551,"Henri Le Fauconnier an Stefan Zweig, 1922-09-29, SZ-SAM/AK.259",de,29.09.1922,"Fauconnier, Henri Le",
LAS Salzburg,o:szd.552,Postcard,https://gams.uni-graz.at/o:szd.552,"Armand Brody an Stefan Zweig, 1907-10-28, SZ-SAM/AK.26",de,28.10.1907,"Brody, Armand",
LAS Salzburg,o:szd.553,Postcard,https://gams.uni-graz.at/o:szd.553,"Henri Le Fauconnier an Stefan Zweig, 1932-02-01, SZ-SAM/AK.260",de,01.02.1932,"Fauconnier, Henri Le",
LAS Salzburg,o:szd.554,Postcard,https://gams.uni-graz.at/o:szd.554,"Felix Albrecht Harta an Stefan Zweig, 1926-08-11, SZ-SAM/AK.261",de,11.08.1926,"Harta, Felix Albrecht",
LAS Salzburg,o:szd.555,Postcard,https://gams.uni-graz.at/o:szd.555,"Paul Zech an Stefan Zweig, 1914-03-31, SZ-SAM/AK.262",de,31.03.1914,"Zech, Paul",
LAS Salzburg,o:szd.556,Postcard,https://gams.uni-graz.at/o:szd.556,"Sergej Tocker an Stefan Zweig, 1929-09-28, SZ-SAM/AK.263",de,28.09.1929,"Tocker, Sergej",
LAS Salzburg,o:szd.557,Postcard,https://gams.uni-graz.at/o:szd.557,"Karel Čapek an Stefan Zweig, 1916-02-27, SZ-SAM/AK.264",de,27.02.1916,"Čapek, Karel",
LAS Salzburg,o:szd.558,Postcard,https://gams.uni-graz.at/o:szd.558,"Oskar Maurus Fontana an Stefan Zweig, 1931-12-31, SZ-SAM/AK.265",de,31.12.1931,"Fontana, Oskar Maurus",
LAS Salzburg,o:szd.559,Postcard,https://gams.uni-graz.at/o:szd.559,"Unidentified an Stefan Zweig, 1934-09-27, SZ-SAM/AK.266",de,27.09.1934,Unbekannt,
LAS Salzburg,o:szd.560,Postcard,https://gams.uni-graz.at/o:szd.560,"Unidentified an Stefan Zweig, 1930-06-04, SZ-SAM/AK.267",de,04.06.1930,Unbekannt,
LAS Salzburg,o:szd.561,Postcard,https://gams.uni-graz.at/o:szd.561,"Unidentified an Stefan Zweig, 1936-02-12, SZ-SAM/AK.268",de,12.02.1936,Unbekannt,
LAS Salzburg,o:szd.562,Postcard,https://gams.uni-graz.at/o:szd.562,"Unidentified an Stefan Zweig, 1913-08-25, SZ-SAM/AK.269",de,25.08.1913,Unbekannt,
LAS Salzburg,o:szd.563,Postcard,https://gams.uni-graz.at/o:szd.563,"Armand Brody an Stefan Zweig, 1908-07-01, SZ-SAM/AK.27",de,01.07.1908,"Brody, Armand",
LAS Salzburg,o:szd.564,Postcard,https://gams.uni-graz.at/o:szd.564,"Unidentified an Stefan Zweig, 1932-05-29, SZ-SAM/AK.270",de,29.05.1932,Unbekannt,
LAS Salzburg,o:szd.565,Postcard,https://gams.uni-graz.at/o:szd.565,"Unidentified an Stefan Zweig, 1931-08-01, SZ-SAM/AK.271",de,01.08.1931,Unbekannt,
LAS Salzburg,o:szd.566,Postcard,https://gams.uni-graz.at/o:szd.566,"Unidentified an Stefan Zweig, 1926-10-03, SZ-SAM/AK.272",de,03.10.1926,Unbekannt,
LAS Salzburg,o:szd.567,Postcard,https://gams.uni-graz.at/o:szd.567,"Müller an Stefan Zweig, 1906, SZ-SAM/AK.273",de,1906,Müller,
LAS Salzburg,o:szd.568,Postcard,https://gams.uni-graz.at/o:szd.568,"Unidentified an Stefan Zweig, 1905-04-23, SZ-SAM/AK.274",de,23.04.1905,Unbekannt,
LAS Salzburg,o:szd.569,Postcard,https://gams.uni-graz.at/o:szd.569,"Steigerwald an Stefan Zweig, 1930-06-07, SZ-SAM/AK.275",de,07.06.1930,Steigerwald,
LAS Salzburg,o:szd.570,Postcard,https://gams.uni-graz.at/o:szd.570,"Unidentified an Stefan Zweig, 1917-08-18, SZ-SAM/AK.276",de,18.08.1917,Unbekannt,
LAS Salzburg,o:szd.571,Postcard,https://gams.uni-graz.at/o:szd.571,"Unidentified an Stefan Zweig, 1927-07-12, SZ-SAM/AK.277",de,12.07.1927,Unbekannt,
LAS Salzburg,o:szd.572,Postcard,https://gams.uni-graz.at/o:szd.572,"Unidentified an Stefan Zweig, 1912-09-23, SZ-SAM/AK.278",de,23.09.1912,Unbekannt,
LAS Salzburg,o:szd.573,Postcard,https://gams.uni-graz.at/o:szd.573,"Unidentified an Stefan Zweig, 1932-07-28, SZ-SAM/AK.279",de,28.07.1932,Unbekannt,
LAS Salzburg,o:szd.574,Postcard,https://gams.uni-graz.at/o:szd.574,"Armand Brody an Stefan Zweig, 1910-02-04, SZ-SAM/AK.28",de,04.02.1910,"Brody, Armand",
LAS Salzburg,o:szd.575,Postcard,https://gams.uni-graz.at/o:szd.575,"Unidentified an Stefan Zweig, 1910-04-21, SZ-SAM/AK.280",de,21.04.1910,Unbekannt,
LAS Salzburg,o:szd.576,Postcard,https://gams.uni-graz.at/o:szd.576,"Rottauscher an Stefan Zweig, 1921-08-02, SZ-SAM/AK.281",de,02.08.1921,Rottauscher,
LAS Salzburg,o:szd.577,Postcard,https://gams.uni-graz.at/o:szd.577,"Unidentified an Stefan Zweig, 1929-07-27, SZ-SAM/AK.282",de,27.07.1929,Unbekannt,
LAS Salzburg,o:szd.578,Postcard,https://gams.uni-graz.at/o:szd.578,"Unidentified an Stefan Zweig, 1935-08-27, SZ-SAM/AK.283",de,27.08.1935,Unbekannt,
LAS Salzburg,o:szd.579,Postcard,https://gams.uni-graz.at/o:szd.579,"Walter Bauer an Stefan Zweig, 1933-01-07, SZ-SAM/AK.284",de,07.01.1933,"Bauer, Walter",
LAS Salzburg,o:szd.580,Postcard,https://gams.uni-graz.at/o:szd.580,"Unidentified an Stefan Zweig, 1926-06-20, SZ-SAM/AK.285",de,20.06.1926,Unbekannt,
LAS Salzburg,o:szd.581,Postcard,https://gams.uni-graz.at/o:szd.581,"Unidentified an Stefan Zweig, 1929-12-31, SZ-SAM/AK.286",de,31.12.1929,Unbekannt,
LAS Salzburg,o:szd.585,Postcard,https://gams.uni-graz.at/o:szd.585,"Armand Brody an Stefan Zweig, 1912-10-06, SZ-SAM/AK.29",de,06.10.1912,"Brody, Armand",
LAS Salzburg,o:szd.586,Postcard,https://gams.uni-graz.at/o:szd.586,"Hermann Ungar an Stefan Zweig, 1917-10-14, SZ-SAM/AK.290",de,14.10.1917,"Ungar, Hermann",
LAS Salzburg,o:szd.588,Postcard,https://gams.uni-graz.at/o:szd.588,"Wilhelm Hornuth an Stefan Zweig, 1928-06-16, SZ-SAM/AK.292",de,16.06.1928,"Hornuth, Wilhelm",
LAS Salzburg,o:szd.589,Postcard,https://gams.uni-graz.at/o:szd.589,"Louis Piérard an Stefan Zweig, 1908-09-08, SZ-SAM/AK.293",de,08.09.1908,"Piérard, Louis",
LAS Salzburg,o:szd.596,Postcard,https://gams.uni-graz.at/o:szd.596,"Jo van Ammers-Küller an Stefan Zweig, 1929-07-11, SZ-SAM/AK.3",de,11.07.1929,"Ammers-Küller, Jo van",
LAS Salzburg,o:szd.597,Postcard,https://gams.uni-graz.at/o:szd.597,"Martin Buber an Stefan Zweig, 1917-08-26, SZ-SAM/AK.30",de,26.08.1917,"Buber, Martin",
LAS Salzburg,o:szd.599,Postcard,https://gams.uni-graz.at/o:szd.599,"Stefan Zweig an Stefan Zweig, 1936-08-11, SZ-SAM/AK.301",de,11.08.1936,"Zweig, Stefan",
LAS Salzburg,o:szd.600,Postcard,https://gams.uni-graz.at/o:szd.600,"Wolfgang Büll an Stefan Zweig, 1932-07-30, SZ-SAM/AK.31",de,30.07.1932,"Büll, Wolfgang",
LAS Salzburg,o:szd.601,Postcard,https://gams.uni-graz.at/o:szd.601,"Emma Burger an Stefan Zweig, 1932-07-12, SZ-SAM/AK.32",de,12.07.1932,"Burger, Emma",
LAS Salzburg,o:szd.602,Postcard,https://gams.uni-graz.at/o:szd.602,"Berta Burgio-Ahrens an Stefan Zweig, 1927-09-05, SZ-SAM/AK.33",de,05.09.1927,"Burgio-Ahrens, Berta",
LAS Salzburg,o:szd.603,Postcard,https://gams.uni-graz.at/o:szd.603,"Berta Burgio-Ahrens an Stefan Zweig, 1928-07-28, SZ-SAM/AK.34",de,28.07.1928,"Burgio-Ahrens, Berta",
LAS Salzburg,o:szd.610,Postcard,https://gams.uni-graz.at/o:szd.610,"Simeon Danowsky an Stefan Zweig, 1932-07-20, SZ-SAM/AK.41",de,20.07.1932,"Danowsky, Simeon",
LAS Salzburg,o:szd.611,Postcard,https://gams.uni-graz.at/o:szd.611,"Theodor Däubler an Stefan Zweig, 1921-03-08, SZ-SAM/AK.42",de,08.03.1921,"Däubler, Theodor",
LAS Salzburg,o:szd.612,Postcard,https://gams.uni-graz.at/o:szd.612,"Fernand Desprès an Stefan Zweig, 1922-11-06, SZ-SAM/AK.43",de,06.11.1922,"Desprès, Fernand",
LAS Salzburg,o:szd.613,Postcard,https://gams.uni-graz.at/o:szd.613,"Fernand Desprès an Stefan Zweig, 1924-04-26, SZ-SAM/AK.44",de,26.04.1924,"Desprès, Fernand",
LAS Salzburg,o:szd.614,Postcard,https://gams.uni-graz.at/o:szd.614,"Ernst Deutsch an Stefan Zweig, 1914-12-15, SZ-SAM/AK.45",de,15.12.1914,"Deutsch, Ernst",
LAS Salzburg,o:szd.615,Postcard,https://gams.uni-graz.at/o:szd.615,"Minya Diez-Dührkoop an Stefan Zweig, 1914-07-30, SZ-SAM/AK.47",de,30.07.1914,"Diez-Dührkoop, Minya",
LAS Salzburg,o:szd.616,Postcard,https://gams.uni-graz.at/o:szd.616,"Fritz Droop an Stefan Zweig, 1927-01-03, SZ-SAM/AK.48",de,03.01.1927,"Droop, Fritz",
LAS Salzburg,o:szd.617,Postcard,https://gams.uni-graz.at/o:szd.617,"Luc Durtain an Stefan Zweig, 1924-07, SZ-SAM/AK.49",de,07.1924,"Durtain, Luc",
LAS Salzburg,o:szd.618,Postcard,https://gams.uni-graz.at/o:szd.618,"Hanns Arens an Stefan Zweig, 1927-09-05, SZ-SAM/AK.5",de,05.09.1927,"Arens, Hanns",
LAS Salzburg,o:szd.619,Postcard,https://gams.uni-graz.at/o:szd.619,"Alfred von Ehrmann an Stefan Zweig, 1912-12-26, SZ-SAM/AK.50",de,26.12.1912,"Ehrmann, Alfred von",
LAS Salzburg,o:szd.620,Postcard,https://gams.uni-graz.at/o:szd.620,"Elfriede Eisenprobst an Stefan Zweig, 1928-05-19, SZ-SAM/AK.51",de,19.05.1928,"Eisenprobst, Elfriede",
LAS Salzburg,o:szd.621,Postcard,https://gams.uni-graz.at/o:szd.621,"Unidentified an Stefan Zweig, 1927-07-14, SZ-SAM/AK.52",de,14.07.1927,Unbekannt,
LAS Salzburg,o:szd.622,Postcard,https://gams.uni-graz.at/o:szd.622,"Otto Falckenberg an Stefan Zweig, 1908-03-22, SZ-SAM/AK.53",de,22.03.1908,"Falckenberg, Otto",
LAS Salzburg,o:szd.623,Postcard,https://gams.uni-graz.at/o:szd.623,"Mirko M. Ferenčak an Stefan Zweig, 1931-12-23, SZ-SAM/AK.54",de,23.12.1931,"Ferenčak, Mirko M.",
LAS Salzburg,o:szd.624,Postcard,https://gams.uni-graz.at/o:szd.624,"Ernst Fischer an Stefan Zweig, 1930-05-06, SZ-SAM/AK.55",de,06.05.1930,"Fischer, Ernst",
LAS Salzburg,o:szd.625,Postcard,https://gams.uni-graz.at/o:szd.625,"Max Fleischer an Stefan Zweig, 1929-07-18, SZ-SAM/AK.56",de,18.07.1929,"Fleischer, Max",
LAS Salzburg,o:szd.626,Postcard,https://gams.uni-graz.at/o:szd.626,"Victor Fleischer an Stefan Zweig, 1908-07-02, SZ-SAM/AK.57",de,02.07.1908,"Fleischer, Victor",
LAS Salzburg,o:szd.627,Postcard,https://gams.uni-graz.at/o:szd.627,"Victor Fleischer an Stefan Zweig, 1914-07-06, SZ-SAM/AK.58",de,06.07.1914,"Fleischer, Victor",
LAS Salzburg,o:szd.628,Postcard,https://gams.uni-graz.at/o:szd.628,"Victor Fleischer an Stefan Zweig, 1926-08-01, SZ-SAM/AK.59",de,01.08.1926,"Fleischer, Victor",
LAS Salzburg,o:szd.629,Postcard,https://gams.uni-graz.at/o:szd.629,"Hildegard Bandler an Stefan Zweig, 1931-04-06, SZ-SAM/AK.6",de,06.04.1931,"Bandler, Hildegard",
LAS Salzburg,o:szd.630,Postcard,https://gams.uni-graz.at/o:szd.630,"Victor Fleischer an Stefan Zweig, 1929-08-07, SZ-SAM/AK.60",de,07.08.1929,"Fleischer, Victor",
LAS Salzburg,o:szd.631,Postcard,https://gams.uni-graz.at/o:szd.631,"Oskar Maurus Fontana an Stefan Zweig, 1918-06-18, SZ-SAM/AK.61",de,18.06.1918,"Fontana, Oskar Maurus",
LAS Salzburg,o:szd.632,Postcard,https://gams.uni-graz.at/o:szd.632,"Oskar Maurus Fontana an Stefan Zweig, 1919-08-10, SZ-SAM/AK.62",de,10.08.1919,"Fontana, Oskar Maurus",
LAS Salzburg,o:szd.633,Postcard,https://gams.uni-graz.at/o:szd.633,"Oskar Maurus Fontana an Stefan Zweig, 1926-08-15, SZ-SAM/AK.63",de,15.08.1926,"Fontana, Oskar Maurus",
LAS Salzburg,o:szd.634,Postcard,https://gams.uni-graz.at/o:szd.634,"Annie Francé-Harrar an Stefan Zweig, 1924-04-20, SZ-SAM/AK.64",de,20.04.1924,"Francé-Harrar, Annie",
LAS Salzburg,o:szd.635,Postcard,https://gams.uni-graz.at/o:szd.635,"Paul Frankl an Stefan Zweig, 1905-07-25, SZ-SAM/AK.65",de,25.07.1905,"Frankl, Paul",
LAS Salzburg,o:szd.636,Postcard,https://gams.uni-graz.at/o:szd.636,"Erich Freund an Stefan Zweig, 1912-01-06, SZ-SAM/AK.66",de,06.01.1912,"Freund, Erich",
LAS Salzburg,o:szd.637,Postcard,https://gams.uni-graz.at/o:szd.637,"Wilhelm Friedmann an Stefan Zweig, 1923-07-30, SZ-SAM/AK.67",de,30.07.1923,"Friedmann, Wilhelm",
LAS Salzburg,o:szd.638,Postcard,https://gams.uni-graz.at/o:szd.638,"Karl Geigy-Hagenbach an Stefan Zweig, 1927-10-08, SZ-SAM/AK.68",de,08.10.1927,"Geigy-Hagenbach, Karl",
LAS Salzburg,o:szd.639,Postcard,https://gams.uni-graz.at/o:szd.639,"Elsa Germani an Stefan Zweig, 1937-03-26, SZ-SAM/AK.69",de,26.03.1937,"Germani, Elsa",
LAS Salzburg,o:szd.640,Postcard,https://gams.uni-graz.at/o:szd.640,"Léon Bazalgette an Stefan Zweig, 1903-12-31, SZ-SAM/AK.7",de,31.12.1903,"Bazalgette, Léon",
LAS Salzburg,o:szd.641,Postcard,https://gams.uni-graz.at/o:szd.641,"Elsa Germani an Stefan Zweig, 1937-07-20, SZ-SAM/AK.70",de,20.07.1937,"Germani, Elsa",
LAS Salzburg,o:szd.642,Postcard,https://gams.uni-graz.at/o:szd.642,"Franz Karl Ginzkey an Stefan Zweig, 1914-08-24, SZ-SAM/AK.71",de,24.08.1914,"Ginzkey, Franz Karl",
LAS Salzburg,o:szd.643,Postcard,https://gams.uni-graz.at/o:szd.643,"Unidentified an Stefan Zweig, 1930-08-07, SZ-SAM/AK.72",de,07.08.1930,Unbekannt,
LAS Salzburg,o:szd.644,Postcard,https://gams.uni-graz.at/o:szd.644,"Else Graf an Stefan Zweig, 1927-07-26, SZ-SAM/AK.73",de,26.07.1927,"Graf, Else",
LAS Salzburg,o:szd.648,Postcard,https://gams.uni-graz.at/o:szd.648,"Alzir Hella an Stefan Zweig, 1934-08-13, SZ-SAM/AK.77",de,13.08.1934,"Hella, Alzir",
LAS Salzburg,o:szd.649,Postcard,https://gams.uni-graz.at/o:szd.649,"Karl Ernst Henrici an Stefan Zweig, 1931-07-26, SZ-SAM/AK.78",de,26.07.1931,"Henrici, Karl Ernst",
LAS Salzburg,o:szd.650,Postcard,https://gams.uni-graz.at/o:szd.650,"Richard Herz an Stefan Zweig, 1910-10-22, SZ-SAM/AK.79",de,22.10.1910,"Herz, Richard",
LAS Salzburg,o:szd.651,Postcard,https://gams.uni-graz.at/o:szd.651,"Léon Bazalgette an Stefan Zweig, 1905-06-13, SZ-SAM/AK.8",de,13.06.1905,"Bazalgette, Léon",
LAS Salzburg,o:szd.652,Postcard,https://gams.uni-graz.at/o:szd.652,"Herzfried an Stefan Zweig, 1913, SZ-SAM/AK.80",de,1913,Herzfried,
LAS Salzburg,o:szd.656,Postcard,https://gams.uni-graz.at/o:szd.656,"Camill Hoffmann an Stefan Zweig, 1912-07-16, SZ-SAM/AK.84",de,16.07.1912,"Hoffmann, Camill",
LAS Salzburg,o:szd.657,Postcard,https://gams.uni-graz.at/o:szd.657,"Camill Hoffmann an Stefan Zweig, 1923-06-07, SZ-SAM/AK.85",de,07.06.1923,"Hoffmann, Camill",
LAS Salzburg,o:szd.658,Postcard,https://gams.uni-graz.at/o:szd.658,"Camill Hoffmann an Stefan Zweig, 1925-10-12, SZ-SAM/AK.86",de,12.10.1925,"Hoffmann, Camill",
LAS Salzburg,o:szd.659,Postcard,https://gams.uni-graz.at/o:szd.659,"Charles Houin an Stefan Zweig, 1909-12-31, SZ-SAM/AK.88",de,31.12.1909,"Houin, Charles",
LAS Salzburg,o:szd.660,Postcard,https://gams.uni-graz.at/o:szd.660,"Hugo Hultenberg an Stefan Zweig, 1932-07-06, SZ-SAM/AK.89",de,06.07.1932,"Hultenberg, Hugo",
LAS Salzburg,o:szd.661,Postcard,https://gams.uni-graz.at/o:szd.661,"Léon Bazalgette an Stefan Zweig, 1911-12-26, SZ-SAM/AK.9",de,26.12.1911,"Bazalgette, Léon",
LAS Salzburg,o:szd.662,Postcard,https://gams.uni-graz.at/o:szd.662,"Fritz Adolf Hünich an Stefan Zweig, 1928-04-23, SZ-SAM/AK.90",de,23.04.1928,"Hünich, Fritz Adolf",
LAS Salzburg,o:szd.663,Postcard,https://gams.uni-graz.at/o:szd.663,"Fritz Adolf Hünich an Stefan Zweig, 1929-07-18, SZ-SAM/AK.91",de,18.07.1929,"Hünich, Fritz Adolf",
LAS Salzburg,o:szd.667,Postcard,https://gams.uni-graz.at/o:szd.667,"Ellen Key an Stefan Zweig, 1908-06-20, SZ-SAM/AK.95",de,20.06.1908,"Key, Ellen",
LAS Salzburg,o:szd.669,Postcard,https://gams.uni-graz.at/o:szd.669,"Karl Klammer an Stefan Zweig, 1909-06-03, SZ-SAM/AK.97",de,03.06.1909,"Klammer, Karl",
LAS Salzburg,o:szd.670,Postcard,https://gams.uni-graz.at/o:szd.670,"Karl Klammer an Stefan Zweig, 1913-03-15, SZ-SAM/AK.98",de,15.03.1913,"Klammer, Karl",
LAS Salzburg,o:szd.671,Postcard,https://gams.uni-graz.at/o:szd.671,"Hans Müller Einigen an Stefan Zweig, SZ-SAM/AK.150",de,Unknown Date,"Müller, Hans",
LAS Salzburg,o:szd.672,Postcard,https://gams.uni-graz.at/o:szd.672,"Unidentified an Stefan Zweig, 1925-08-01, SZ-SAM/AK.226",de,01.08.1925,Unbekannt,
LAS Salzburg,o:szd.674,Postcard,https://gams.uni-graz.at/o:szd.674,"Unidentified an Stefan Zweig, , SZ-SAM/AK.232",de,,Unbekannt,
LAS Salzburg,o:szd.682,Postcard,https://gams.uni-graz.at/o:szd.682,"Stefan Zweig an Stefan Zweig, 1936-08-11, SZ-SAM/AK.301",de,11.08.1936,"Zweig, Stefan",
LAS Salzburg,o:szd.683,Postcard,https://gams.uni-graz.at/o:szd.683,"Suzanne Clauser an Stefan Zweig, SZ-SAM/AK.39",de,Unknown Date,Suzanne,
LAS Salzburg,o:szd.684,Postcard,https://gams.uni-graz.at/o:szd.684,"Fritz Diettrich an Stefan Zweig, SZ-SAM/AK.46",de,Unknown Date,Fritz,
LAS Salzburg,o:szd.685,Postcard,https://gams.uni-graz.at/o:szd.685,"Camill Hoffmann an Stefan Zweig, SZ-SAM/AK.87",de,Unknown Date,"Hoffmann, Camill",
LAS Salzburg,o:szd.686,Postcard,https://gams.uni-graz.at/o:szd.686,"Maria Korten an Stefan Zweig, SZ-SAM/AK.99",de,Unknown Date,"Korten, Maria",
LAS Salzburg,o:szd.694,Letter,https://gams.uni-graz.at/o:szd.694,"Brief an Stefan Zweig vom 11. Oktober 1937, SZ-AAP/B1.105",de,11.10.1937,"Reichner, Herbert",
LAS Salzburg,o:szd.695,Letter,https://gams.uni-graz.at/o:szd.695,"Brief an Herbert Reichner vom 11. Oktober 1937, SZ-AAP/B1.106",de,11.10.1937,"Zweig, Stefan","Reichner, Herbert"
LAS Salzburg,o:szd.696,Letter,https://gams.uni-graz.at/o:szd.696,"Brief an Herbert Reichner vom 15. Oktober 1937, SZ-AAP/B1.107",de,15.10.1937,"Zweig, Stefan","Reichner, Herbert"
LAS Salzburg,o:szd.697,Letter,https://gams.uni-graz.at/o:szd.697,"Brief an Herbert Reichner vom 19. Oktober 1937, SZ-AAP/B1.108",de,19.10.1937,"Zweig, Stefan","Reichner, Herbert"
LAS Salzburg,o:szd.698,Letter,https://gams.uni-graz.at/o:szd.698,"Brief an Herbert Reichner vom 23. Oktober 1937, SZ-AAP/B1.109",de,23.10.1937,"Zweig, Stefan","Reichner, Herbert"
LAS Salzburg,o:szd.699,Letter,https://gams.uni-graz.at/o:szd.699,"Brief an Stefan Zweig vom 22. Februar 1937, SZ-AAP/B1.11",de,22.2.1937,"Reichner, Herbert",
LAS Salzburg,o:szd.700,Letter,https://gams.uni-graz.at/o:szd.700,"Brief an Stefan Zweig vom 25. Oktober 1937, SZ-AAP/B1.110",de,25.10.1937,"Reichner, Herbert",
LAS Salzburg,o:szd.701,Letter,https://gams.uni-graz.at/o:szd.701,"Brief an Herbert Reichner vom 26. Oktober 1937, SZ-AAP/B1.111",de,26.10.1937,"Zweig, Stefan","Reichner, Herbert"
